! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Tuesday, 15 March 2016 10:31:45
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY53104783
! FIRMWARE_VERSION A.08.06
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0716452508
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
50000000,-61.5168546884119
50439882.6979472,-64.5797227419647
50879765.3958944,-63.7765376416819
51319648.0938416,-61.0486477580356
51759530.7917888,-60.9143779529879
52199413.4897361,-60.5556198189889
52639296.1876833,-63.1501978301381
53079178.8856305,-59.9385157143598
53519061.5835777,-63.1676511392022
53958944.2815249,-60.5918964176583
54398826.9794721,-59.3864053526766
54838709.6774193,-61.454107890511
55278592.3753665,-61.0712283989687
55718475.0733138,-60.1521295881782
56158357.771261,-62.0235452673718
56598240.4692082,-60.9313499066705
57038123.1671554,-61.1409572359219
57478005.8651026,-59.7933398814861
57917888.5630498,-62.9133445349456
58357771.260997,-58.9161963327737
58797653.9589442,-59.9314177822504
59237536.6568914,-58.9591933939621
59677419.3548387,-60.7384974881449
60117302.0527859,-61.3700443800393
60557184.7507331,-59.4776272329982
60997067.4486803,-59.5427786080137
61436950.1466275,-59.2770704908552
61876832.8445747,-59.3316590141278
62316715.5425219,-61.2971240008987
62756598.2404691,-59.0335501978213
63196480.9384163,-59.145555316323
63636363.6363636,-59.4885748879846
64076246.3343108,-59.1238630426175
64516129.032258,-58.0479685039908
64956011.7302052,-57.445167897952
65395894.4281524,-57.7404123252639
65835777.1260996,-58.6775310489786
66275659.8240468,-58.883512885973
66715542.521994,-60.7593563013978
67155425.2199413,-59.95607646183
67595307.9178885,-61.0829365944403
68035190.6158357,-61.0886803170153
68475073.3137829,-58.6857173378413
68914956.0117301,-60.5995549455117
69354838.7096774,-61.7707888118732
69794721.4076246,-58.5612845185933
70234604.1055718,-60.2848719050989
70674486.803519,-59.6099888063062
71114369.5014662,-59.0597721823479
71554252.1994134,-60.0586648821257
71994134.8973607,-59.2375811169132
72434017.5953079,-59.0895618578731
72873900.2932551,-59.9950600112661
73313782.9912023,-57.9978026768247
73753665.6891495,-60.8880282437384
74193548.3870968,-60.4006343003801
74633431.085044,-59.161442295492
75073313.7829912,-59.9830574613535
75513196.4809384,-61.6629348437592
75953079.1788856,-62.3621949669936
76392961.8768329,-60.6853716226162
76832844.5747801,-57.9782566266241
77272727.2727273,-60.1537325953291
77712609.9706745,-59.6918207824635
78152492.6686217,-60.7250051995651
78592375.366569,-58.0405946246291
79032258.0645162,-57.845656784989
79472140.7624634,-58.3269505184211
79912023.4604106,-57.8494834585277
80351906.1583578,-57.310448928836
80791788.856305,-57.2973048702646
81231671.5542523,-57.7932285612038
81671554.2521995,-59.5322426748787
82111436.9501467,-60.4918014264159
82551319.6480939,-59.0919341846654
82991202.3460411,-59.9432676718062
83431085.0439884,-59.2593060736363
83870967.7419356,-59.0304344290162
84310850.4398828,-57.9527883472103
84750733.13783,-61.7216580218668
85190615.8357772,-60.1831416262225
85630498.5337245,-60.0224752161293
86070381.2316717,-58.5234841034023
86510263.9296189,-61.462777540237
86950146.6275661,-60.2279354102415
87390029.3255133,-58.6587293253837
87829912.0234606,-64.1435365372889
88269794.7214078,-57.899430453402
88709677.419355,-58.5780451574879
89149560.1173022,-59.3306649579823
89589442.8152494,-59.2121083720683
90029325.5131966,-59.1992565488003
90469208.2111439,-58.1914922262338
90909090.9090911,-59.0435327382187
91348973.6070383,-58.0449942586246
91788856.3049855,-58.1856395715389
92228739.0029327,-58.1541222532472
92668621.70088,-60.1068929781813
93108504.3988272,-57.7100423291969
93548387.0967744,-58.082456095801
93988269.7947216,-57.9851270431101
94428152.4926688,-58.8606170362968
94868035.1906161,-59.0070026200821
95307917.8885633,-60.1940026729368
95747800.5865105,-58.786974490826
96187683.2844577,-56.2895837783403
96627565.9824049,-58.568492455732
97067448.6803522,-58.4313483654589
97507331.3782994,-56.9572673287013
97947214.0762466,-58.2032743331758
98387096.7741938,-59.7969287501189
98826979.472141,-57.6234348022195
99266862.1700882,-59.4556840344923
99706744.8680355,-59.1689281021253
100146627.565983,-56.732487329429
100586510.26393,-58.9283495453866
101026392.961877,-56.7602643041551
101466275.659824,-59.0869389088208
101906158.357772,-57.0431833473935
102346041.055719,-57.8410251775332
102785923.753666,-59.8468818420317
103225806.451613,-57.5191895805254
103665689.14956,-61.6055120477781
104105571.847508,-57.5285874739814
104545454.545455,-57.3776731892363
104985337.243402,-59.0652120328646
105425219.941349,-59.1307260411631
105865102.639297,-56.7302717373507
106304985.337244,-61.1473559720849
106744868.035191,-57.2365822120465
107184750.733138,-57.4006323971577
107624633.431085,-58.1563539135566
108064516.129033,-58.8914202765994
108504398.82698,-57.8979924386149
108944281.524927,-57.9204300876301
109384164.222874,-60.3279630742503
109824046.920822,-60.1590186680552
110263929.618769,-58.3201032137037
110703812.316716,-58.841213247458
111143695.014663,-58.2323708582303
111583577.71261,-58.0186707074858
112023460.410558,-60.1310938226338
112463343.108505,-59.8689115527786
112903225.806452,-59.6161438477594
113343108.504399,-59.2011206029984
113782991.202346,-60.9874579421522
114222873.900294,-58.5737471950541
114662756.598241,-59.4707269647638
115102639.296188,-58.2608279707165
115542521.994135,-57.7118333310475
115982404.692083,-59.4250695379776
116422287.39003,-58.6721265112504
