! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Monday, 07 March 2016 19:05:34
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY53104783
! FIRMWARE_VERSION A.08.06
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0394903714
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT Degrees
BEGIN
50000000,-1.29591846121437
50195503.4213099,-1.28747327245673
50391006.8426197,-1.281128810047
50586510.2639296,-1.28979939450267
50782013.6852395,-1.29752471247218
50977517.1065494,-1.31551532406525
51173020.5278592,-1.33928013707748
51368523.9491691,-1.36111375578653
51564027.370479,-1.39847839598994
51759530.7917889,-1.43455374689453
51955034.2130987,-1.47311803778831
52150537.6344086,-1.51379097091764
52346041.0557185,-1.56268373620722
52541544.4770284,-1.60910661334021
52737047.8983382,-1.64766661904241
52932551.3196481,-1.69495149639093
53128054.740958,-1.73516904559582
53323558.1622678,-1.78084619833406
53519061.5835777,-1.8176024621392
53714565.0048876,-1.84623540854619
53910068.4261975,-1.87401485896479
54105571.8475073,-1.90195714262972
54301075.2688172,-1.922064850421
54496578.6901271,-1.93933171701895
54692082.111437,-1.94332191999768
54887585.5327468,-1.94790731620844
55083088.9540567,-1.9437071957168
55278592.3753666,-1.92609782732213
55474095.7966765,-1.90230296400557
55669599.2179863,-1.87602119306115
55865102.6392962,-1.85484586098085
56060606.0606061,-1.8294844918172
56256109.481916,-1.79861058881781
56451612.9032258,-1.75879082993229
56647116.3245357,-1.71717242377851
56842619.7458456,-1.69394748191953
57038123.1671554,-1.6621150192217
57233626.5884653,-1.62183354567784
57429130.0097752,-1.58463466116254
57624633.4310851,-1.57917939966359
57820136.8523949,-1.55198081134913
58015640.2737048,-1.53095997180119
58211143.6950147,-1.53039472358377
58406647.1163246,-1.52113645783296
58602150.5376344,-1.51299968240762
58797653.9589443,-1.53547689480062
58993157.3802542,-1.54540326802912
59188660.8015641,-1.56037570246328
59384164.2228739,-1.60096518426169
59579667.6441838,-1.62039828576744
59775171.0654937,-1.66349254819216
59970674.4868035,-1.69789371578527
60166177.9081134,-1.7487025659694
60361681.3294233,-1.78767966270971
60557184.7507332,-1.83775582511205
60752688.172043,-1.87974484280675
60948191.5933529,-1.9287434131086
61143695.0146628,-1.96991840588121
61339198.4359727,-2.02402825793431
61534701.8572825,-2.0553271148677
61730205.2785924,-2.10182033746408
61925708.6999023,-2.12789293891524
62121212.1212122,-2.15988795606498
62316715.542522,-2.17937438738128
62512218.9638319,-2.18567070025352
62707722.3851418,-2.20854730333819
62903225.8064516,-2.19181934474409
63098729.2277615,-2.20693889035137
63294232.6490714,-2.18151775651858
63489736.0703813,-2.16607624913085
63685239.4916911,-2.16234566782034
63880742.913001,-2.10267159816421
64076246.3343109,-2.10034962984384
64271749.7556208,-2.06172533411329
64467253.1769306,-2.00984964745317
64662756.5982405,-1.99925128530082
64858260.0195504,-1.94150542379831
65053763.4408603,-1.90061236901404
65249266.8621701,-1.89161951300557
65444770.28348,-1.84016413449063
65640273.7047899,-1.80960531284958
65835777.1260998,-1.80920102546983
66031280.5474096,-1.77403899224611
66226783.9687195,-1.75443179843133
66422287.3900294,-1.75657880019783
66617790.8113392,-1.76888083590134
66813294.2326491,-1.74960515326887
67008797.653959,-1.77636739769255
67204301.0752689,-1.79576854316483
67399804.4965787,-1.82003881500136
67595307.9178886,-1.82938685000166
67790811.3391985,-1.87909499493419
67986314.7605084,-1.92538222912841
68181818.1818182,-1.96212386024913
68377321.6031281,-2.00725213011801
68572825.024438,-2.04820869479629
68768328.4457479,-2.09585159947486
68963831.8670577,-2.15285062290595
69159335.2883676,-2.2071137651109
69354838.7096775,-2.2506347465893
69550342.1309873,-2.28808189388859
69745845.5522972,-2.3115665982356
69941348.9736071,-2.35017838933845
70136852.394917,-2.39823915116232
70332355.8162268,-2.43090258829023
70527859.2375367,-2.45638768306089
70723362.6588466,-2.45730693166421
70918866.0801565,-2.44565190571048
71114369.5014663,-2.42674335794184
71309872.9227762,-2.41618708897673
71505376.3440861,-2.41435844781162
71700879.765396,-2.41121426158172
71896383.1867058,-2.39340756341895
72091886.6080157,-2.36948912723126
72287390.0293256,-2.33350820325347
72482893.4506354,-2.28973060533552
72678396.8719453,-2.24142017070994
72873900.2932552,-2.18736778003493
73069403.7145651,-2.14376460374714
73264907.1358749,-2.10068625545711
73460410.5571848,-2.06919996229273
73655913.9784947,-2.04729407483517
73851417.3998046,-2.02577051694392
74046920.8211144,-2.01137362548681
74242424.2424243,-2.00685508223271
74437927.6637342,-1.99649935157893
74633431.0850441,-2.00091532183506
74828934.5063539,-2.00634478047641
75024437.9276638,-2.01680936822646
75219941.3489737,-2.03206431759715
75415444.7702836,-2.06040922219589
75610948.1915934,-2.08800033903652
75806451.6129033,-2.11972521887758
76001955.0342132,-2.16144051473376
76197458.455523,-2.20209195072787
76392961.8768329,-2.25456930188411
76588465.2981428,-2.30103060830725
76783968.7194527,-2.3474237472473
76979472.1407625,-2.39631142647473
77174975.5620724,-2.45430585174761
77370478.9833823,-2.50439953456504
77565982.4046922,-2.54902193009846
77761485.826002,-2.58091894100486
77956989.2473119,-2.61313972335829
78152492.6686218,-2.62932864267916
78347996.0899317,-2.65758203075384
78543499.5112415,-2.69568473758954
78739002.9325514,-2.72921633413567
78934506.3538613,-2.75056522261859
