 ! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 16 December 2015 12:30:23
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY53104783
! FIRMWARE_VERSION A.08.06
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1766410667
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN 
 135.777,-6.31406  i
 136.217,-6.11354  i
 136.657,-5.95287  i
 137.097,-5.77664  i
 137.537,-5.61728  i
 137.977,-5.49847  i
 138.416,-5.40353  i
 138.856,-5.33763  i
 139.296,-5.29209  i
 139.736,-5.28693  i
 140.176,-5.31548  i
 140.616,-5.35073  i
 141.056,-5.4359  i
 141.496,-5.54214  i
 141.935,-5.66447  i
 142.375,-5.82403  i
 142.815,-6.0248  i
 143.255,-6.26878  i
 143.695,-6.54707  i
 144.135,-6.94378  i
 144.575,-7.40074  i
 145.015,-7.98889  i
 145.455,-8.66883  i
 145.894,-9.29866  i
 146.334,-9.82033  i
 146.774,-10.1908  i
 147.214,-10.4413  i
 147.654,-10.6189  i
 148.094,-10.875  i
 148.534,-11.1001  i
 148.974,-11.4122  i
 149.413,-11.7029  i
 149.853,-11.966  i
 150.293,-12.2217  i
 150.733,-12.4019  i
 151.173,-12.4953  i
 151.613,-12.5401  i
 152.053,-12.3842  i
 152.493,-12.2224  i
 152.933,-11.918  i
 153.372,-11.5949  i
 153.812,-11.2296  i
 154.252,-10.8412  i
 154.692,-10.4915  i
 155.132,-10.1273  i
 155.572,-9.79914  i
 156.012,-9.51857  i
 156.452,-9.22985  i
 156.891,-8.9871  i
 157.331,-8.74958  i
 157.771,-8.52819  i
 158.211,-8.2976  i
 158.651,-8.07719  i
 159.091,-7.84331  i
 159.531,-7.61972  i
 159.971,-7.37961  i
 160.411,-7.15869  i
 160.85,-6.93235  i
 161.29,-6.72536  i
 161.73,-6.52754  i
 162.17,-6.35392  i
 162.61,-6.20641  i
 163.05,-6.08329  i
 163.49,-5.98921  i
 163.93,-5.9106  i
 164.37,-5.85454  i
 164.809,-5.81306  i
 165.249,-5.78353  i
 165.689,-5.76784  i
 166.129,-5.75026  i
 166.569,-5.74315  i
 167.009,-5.73794  i
 167.449,-5.73663  i
 167.889,-5.74676  i
 168.328,-5.74387  i
 168.768,-5.76583  i
 169.208,-5.77881  i
 169.648,-5.82804  i
 170.088,-5.89316  i
 170.528,-5.98417  i
 170.968,-6.11406  i
 171.408,-6.27406  i
 171.848,-6.4502  i
 172.287,-6.67091  i
 172.727,-6.89344  i
 173.167,-7.1588  i
 173.607,-7.43746  i
 174.047,-7.74183  i
 174.487,-8.06671  i
 174.927,-8.44956  i
 175.367,-8.82206  i
 175.806,-9.2723  i
 176.246,-9.73633  i
 176.686,-10.2822  i
 177.126,-10.9242  i
 177.566,-11.6869  i
 178.006,-12.5799  i
 178.446,-13.6887  i
 178.886,-15.0004  i
 179.326,-16.5929  i
 179.765,-18.6358  i
 180.205,-21.1809  i
 180.645,-24.9268  i
 181.085,-31.1401  i
 181.525,-41.0868  i
 181.965,-30.179  i
 182.405,-24.8342  i
 182.845,-21.7524  i
 183.284,-19.5415  i
 183.724,-17.7971  i
 184.164,-16.4799  i
 184.604,-15.3618  i
 185.044,-14.4328  i
 185.484,-13.596  i
 185.924,-12.9443  i
 186.364,-12.324  i
 186.804,-11.8072  i
 187.243,-11.4168  i
 187.683,-11.0275  i
 188.123,-10.7229  i
 188.563,-10.4665  i
 189.003,-10.2964  i
 189.443,-10.1317  i
 189.883,-10.0119  i
 190.323,-9.94654  i
 190.762,-9.86308  i
 191.202,-9.84284  i
 191.642,-9.81771  i
 192.082,-9.8193  i
 192.522,-9.84125  i
 192.962,-9.87203  i
 193.402,-9.98426  i
 193.842,-10.0591  i
 194.282,-10.2005  i
 194.721,-10.4331  i
 195.161,-10.6534  i
 195.601,-10.9526  i
 196.041,-11.3001  i
 196.481,-11.7199  i
 196.921,-12.1826  i
 197.361,-12.6327  i
 197.801,-13.2216  i
 198.24,-13.7824  i
 198.68,-14.2852  i
 199.12,-14.8668  i
 199.56,-15.345  i
 200,-15.7107  i
 200.44,-15.9576   
 200.88,-15.9519   
 201.32,-15.7653   
 201.76,-15.3664   
 202.199,-14.7276   
 202.639,-14.0321   
 203.079,-13.2884   
 203.519,-12.4469   
 203.959,-11.6734   
 204.399,-10.9668   
 204.839,-10.269   
 205.279,-9.64634   
 205.718,-9.06912   
 206.158,-8.57214   
 206.598,-8.12942   
 207.038,-7.70305   
 207.478,-7.33572   
 207.918,-7.01095   
 208.358,-6.68334   
 208.798,-6.37883   
 209.238,-6.08077   
 209.677,-5.79102   
 210.117,-5.54917   
 210.557,-5.29391   
 210.997,-5.04377   
 211.437,-4.82978   
 211.877,-4.64938   
 212.317,-4.46097   
 212.757,-4.30348   
 213.196,-4.16612   
 213.636,-4.0464   
 214.076,-3.95731   
 214.516,-3.86796   
 214.956,-3.77237   
 215.396,-3.73052   
 215.836,-3.66469   
 216.276,-3.59489   
 216.716,-3.5442   
 217.155,-3.47002   
 217.595,-3.40033   
 218.035,-3.36238   
 218.475,-3.29608   
 218.915,-3.23662   
 219.355,-3.19963   
 219.795,-3.19934   
 220.235,-3.18798   
 220.674,-3.20763   
 221.114,-3.24141   
 221.554,-3.27517   
 221.994,-3.35836   
 222.434,-3.43183   
 222.874,-3.48935   
 223.314,-3.55566   
 223.754,-3.62926   
 224.194,-3.66889   
 224.633,-3.68406   
 225.073,-3.68787   
 225.513,-3.61889   
 225.953,-3.50438   
 226.393,-3.36636   
 226.833,-3.1729   
 227.273,-2.91861   
 227.713,-2.65633   
 228.152,-2.41827   
 228.592,-2.17827   
 229.032,-1.98537   
 229.472,-1.83523   
 229.912,-1.71621   
 230.352,-1.63214   
 230.792,-1.61829   
 231.232,-1.61333   
 231.672,-1.61602   
 232.111,-1.64399   
 232.551,-1.68989   
 232.991,-1.73245   
 233.431,-1.76895   
 233.871,-1.83014   
 234.311,-1.85548   
 234.751,-1.8829   
 235.191,-1.91165   
 235.63,-1.9682   
 236.07,-2.0014   
 236.51,-2.0544   
 236.95,-2.10846   
 237.39,-2.16055   
 237.83,-2.19729   
 238.27,-2.26538   
 238.71,-2.31577   
 239.15,-2.34662   
 239.589,-2.35431   
 240.029,-2.38718   
 240.469,-2.39628   
 240.909,-2.39316   
 241.349,-2.3839   
 241.789,-2.38831   
 242.229,-2.34988   
 242.669,-2.32254   
 243.109,-2.29639   
 243.548,-2.30568   
 243.988,-2.29621   
 244.428,-2.31464   
 244.868,-2.34526   
 245.308,-2.38099   
 245.748,-2.40633   
 246.188,-2.4603   
 246.628,-2.50837   
 247.067,-2.54272   
 247.507,-2.55491   
 247.947,-2.56539   
 248.387,-2.57331   
 248.827,-2.56262   
 249.267,-2.5331   
 249.707,-2.50057   
 250.147,-2.47174   
 250.587,-2.40209   
 251.026,-2.34515   
 251.466,-2.29246   
 251.906,-2.26742   
 252.346,-2.23835   
 252.786,-2.23775   
 253.226,-2.24771   
 253.666,-2.26805   
 254.106,-2.28433   
 254.545,-2.30234   
 254.985,-2.34744   
 255.425,-2.37686   
 255.865,-2.39754   
 256.305,-2.41086   
 256.745,-2.443   
 257.185,-2.45175   
 257.625,-2.4565   
 258.065,-2.45005   
 258.504,-2.44986   
 258.944,-2.46617   
 259.384,-2.46343   
 259.824,-2.48777   
 260.264,-2.52889   
 260.704,-2.58926   
 261.144,-2.65519   
 261.584,-2.74039   
 262.023,-2.84392   
 262.463,-2.94332   
 262.903,-3.04064   
 263.343,-3.12164   
 263.783,-3.21998   
 264.223,-3.312   
 264.663,-3.3963   
 265.103,-3.47035   
 265.543,-3.53656   
 265.982,-3.61875   
 266.422,-3.66283   
 266.862,-3.70254   
 267.302,-3.75042   
 267.742,-3.79867   
 268.182,-3.86266   
 268.622,-3.91076   
 269.062,-3.98334   
 269.501,-4.05354   
 269.941,-4.11806   
 270.381,-4.17213   
 270.821,-4.19598   
 271.261,-4.23971   
 271.701,-4.26806   
 272.141,-4.27396   
 272.581,-4.26492   
 273.021,-4.24668   
 273.46,-4.24003   
 273.9,-4.20337   
 274.34,-4.14931   
 274.78,-4.10188   
 275.22,-4.04813   
 275.66,-4.01757   
 276.1,-3.99656   
 276.54,-3.97634   
 276.979,-3.98645   
 277.419,-4.00301   
 277.859,-4.03207   
 278.299,-4.05805   
 278.739,-4.07062   
 279.179,-4.11508   
 279.619,-4.14342   
 280.059,-4.16043   
 280.499,-4.16474   
 280.938,-4.162   
 281.378,-4.16889   
 281.818,-4.15703   
 282.258,-4.12818   
 282.698,-4.10224   
 283.138,-4.07291   
 283.578,-4.05453   
 284.018,-4.06432   
 284.457,-4.06679   
 284.897,-4.10799   
 285.337,-4.16741   
 285.777,-4.23956   
 286.217,-4.32777   
 286.657,-4.41008   
 287.097,-4.49998   
 287.537,-4.61644   
 287.977,-4.72064   
 288.416,-4.8238   
 288.856,-4.91948   
 289.296,-5.01598   
 289.736,-5.12877   
 290.176,-5.22608   
 290.616,-5.30634   
 291.056,-5.40166   
 291.496,-5.5045   
 291.935,-5.61141   
 292.375,-5.74043   
 292.815,-5.86597   
 293.255,-6.01005   
 293.695,-6.17036   
 294.135,-6.3208   
 294.575,-6.46418   
 295.015,-6.59178   
 295.455,-6.68543   
 295.894,-6.78236   
 296.334,-6.8633   
 296.774,-6.91038   
 297.214,-6.94227   
 297.654,-6.94378   
 298.094,-6.92489   
 298.534,-6.91192   
 298.974,-6.87299   
 299.413,-6.80703   
 299.853,-6.75166   
 300.293,-6.70645   
 300.733,-6.66151   
 301.173,-6.63344   
 301.613,-6.61231   
 302.053,-6.58798   
 302.493,-6.60324   
 302.933,-6.61495   
 303.372,-6.61402   
 303.812,-6.6157   
 304.252,-6.61164   
 304.692,-6.59882   
 305.132,-6.60328   
 305.572,-6.59584   
 306.012,-6.57475   
 306.452,-6.56472   
 306.891,-6.55243   
 307.331,-6.53284   
 307.771,-6.54461   
 308.211,-6.57562   
 308.651,-6.59596   
 309.091,-6.64878   
 309.531,-6.72283   
 309.971,-6.80524   
 310.411,-6.90454   
 310.85,-7.00754   
 311.29,-7.09104   
 311.73,-7.1805   
 312.17,-7.27932   
 312.61,-7.34905   
 313.05,-7.40982   
 313.49,-7.47942   
